InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
561494,18097A,,-23,2011-07-27 14:04:00,0.0,,United Kingdom
569393,23152,,-23,2011-10-03 17:15:00,0.0,,United Kingdom
573919,21352,check,-23,2011-11-01 17:39:00,0.0,,United Kingdom
576419,85036B,check,-23,2011-11-15 11:23:00,0.0,,United Kingdom
578529,22087,,-23,2011-11-24 14:29:00,0.0,,United Kingdom
537000,21414,,-22,2010-12-03 15:32:00,0.0,,United Kingdom
542365,21897,,-22,2011-01-27 12:51:00,0.0,,United Kingdom
545563,20671,,-22,2011-03-03 16:13:00,0.0,,United Kingdom
547606,22173,,-22,2011-03-24 11:26:00,0.0,,United Kingdom
548069,20713,,-22,2011-03-29 12:10:00,0.0,,United Kingdom
549331,40018F,,-22,2011-04-08 10:54:00,0.0,,United Kingdom
566573,22823,test,-22,2011-09-13 13:10:00,0.0,,United Kingdom
570264,21288,,-22,2011-10-10 10:03:00,0.0,,United Kingdom
573498,21636,check,-22,2011-10-31 12:00:00,0.0,,United Kingdom
573505,85208,check,-22,2011-10-31 12:09:00,0.0,,United Kingdom
574905,85017B,,-22,2011-11-07 15:28:00,0.0,,United Kingdom
576413,17012C,check,-22,2011-11-15 11:21:00,0.0,,United Kingdom
576839,35818B,adjustment,-22,2011-11-16 15:21:00,0.0,,United Kingdom
537427,84968B,,-21,2010-12-06 15:37:00,0.0,,United Kingdom
538241,21431,,-21,2010-12-10 12:00:00,0.0,,United Kingdom
544346,22114,,-21,2011-02-18 09:50:00,0.0,,United Kingdom
545600,85160A,,-21,2011-03-04 11:45:00,0.0,,United Kingdom
548328,21527,,-21,2011-03-30 13:11:00,0.0,,United Kingdom
549264,21337,,-21,2011-04-07 12:45:00,0.0,,United Kingdom
549351,85006,,-21,2011-04-08 11:14:00,0.0,,United Kingdom
553396,22423,damages,-21,2011-05-16 16:48:00,0.0,,United Kingdom
554679,35916A,,-21,2011-05-25 16:04:00,0.0,,United Kingdom
554680,35916B,,-21,2011-05-25 16:04:00,0.0,,United Kingdom
556061,20906,,-21,2011-06-08 14:04:00,0.0,,United Kingdom
558238,22722,,-21,2011-06-27 15:04:00,0.0,,United Kingdom
560719,84877A,,-21,2011-07-20 13:30:00,0.0,,United Kingdom
560867,21891,,-21,2011-07-21 14:10:00,0.0,,United Kingdom
562386,84596L,,-21,2011-08-04 15:43:00,0.0,,United Kingdom
565314,84660C,,-21,2011-09-02 12:43:00,0.0,,United Kingdom
568543,84920,,-21,2011-09-27 14:33:00,0.0,,United Kingdom
568724,84816,damages,-21,2011-09-28 16:27:00,0.0,,United Kingdom
575716,72802C,check,-21,2011-11-10 18:00:00,0.0,,United Kingdom
576569,47504K,,-21,2011-11-15 13:45:00,0.0,,United Kingdom
576762,21744,check,-21,2011-11-16 13:08:00,0.0,,United Kingdom
577305,22946,check,-21,2011-11-18 13:06:00,0.0,,United Kingdom
580546,23406,CHECK,-21,2011-12-05 09:27:00,0.0,,United Kingdom
581200,84508C,check,-21,2011-12-07 18:27:00,0.0,,United Kingdom
536996,22712,,-20,2010-12-03 15:30:00,0.0,,United Kingdom
536997,22028,,-20,2010-12-03 15:30:00,0.0,,United Kingdom
537014,21040,,-20,2010-12-03 15:40:00,0.0,,United Kingdom
537021,21011,,-20,2010-12-03 15:43:00,0.0,,United Kingdom
537363,84569B,,-20,2010-12-06 12:35:00,0.0,,United Kingdom
537425,84968F,check,-20,2010-12-06 15:35:00,0.0,,United Kingdom
538055,22454,,-20,2010-12-09 13:34:00,0.0,,United Kingdom
542361,85161,samples/damages,-20,2011-01-27 12:47:00,0.0,,United Kingdom
545552,22021,,-20,2011-03-03 15:11:00,0.0,,United Kingdom
547331,17013D,,-20,2011-03-22 11:41:00,0.0,,United Kingdom
547341,85049D,,-20,2011-03-22 11:53:00,0.0,,United Kingdom
558464,35966,,-20,2011-06-29 15:17:00,0.0,,United Kingdom
567364,22925,,-20,2011-09-19 16:58:00,0.0,,United Kingdom
568546,22409,,-20,2011-09-27 14:35:00,0.0,,United Kingdom
572684,23029,damages,-20,2011-10-25 14:00:00,0.0,,United Kingdom
578528,22601,check,-20,2011-11-24 14:24:00,0.0,,United Kingdom
580380,21620,check,-20,2011-12-02 17:58:00,0.0,,United Kingdom
537450,20684,,-19,2010-12-07 09:26:00,0.0,,United Kingdom
542879,22242,,-19,2011-02-01 12:52:00,0.0,,United Kingdom
543270,84631,,-19,2011-02-04 17:25:00,0.0,,United Kingdom
546010,22423,damages,-19,2011-03-08 15:55:00,0.0,,United Kingdom
548227,90099,,-19,2011-03-30 10:24:00,0.0,,United Kingdom
548385,22168,,-19,2011-03-30 16:47:00,0.0,,United Kingdom
548890,84876C,,-19,2011-04-04 15:26:00,0.0,,United Kingdom
549031,10134,,-19,2011-04-05 17:04:00,0.0,,United Kingdom
549178,47502,,-19,2011-04-06 17:33:00,0.0,,United Kingdom
551735,21656,samples,-19,2011-05-04 10:25:00,0.0,,United Kingdom
552216,21363,,-19,2011-05-06 15:12:00,0.0,,United Kingdom
556074,22519,,-19,2011-06-08 15:14:00,0.0,,United Kingdom
568372,90082D,,-19,2011-09-26 16:54:00,0.0,,United Kingdom
571113,21407,,-19,2011-10-13 17:37:00,0.0,,United Kingdom
573487,23400,check,-19,2011-10-31 11:46:00,0.0,,United Kingdom
537453,21248,,-18,2010-12-07 09:28:00,0.0,,United Kingdom
538159,21324,,-18,2010-12-09 17:17:00,0.0,,United Kingdom
543269,84638,,-18,2011-02-04 17:25:00,0.0,,United Kingdom
547597,17011F,,-18,2011-03-24 11:21:00,0.0,,United Kingdom
548680,72800D,,-18,2011-04-01 16:43:00,0.0,,United Kingdom
549028,84569A,,-18,2011-04-05 17:02:00,0.0,,United Kingdom
551302,48189,damaged,-18,2011-04-27 14:55:00,0.0,,United Kingdom
556260,37340,sold as set on dotcom,-18,2011-06-09 18:02:00,0.0,,United Kingdom
558445,22034,,-18,2011-06-29 13:39:00,0.0,,United Kingdom
560213,10123C,,-18,2011-07-15 15:05:00,0.0,,United Kingdom
563715,90120D,,-18,2011-08-18 16:08:00,0.0,,United Kingdom
565063,21175,,-18,2011-08-31 17:15:00,0.0,,United Kingdom
569880,90012A,stock check,-18,2011-10-06 15:14:00,0.0,,United Kingdom
578431,22579,,-18,2011-11-24 12:15:00,0.0,,United Kingdom
542418,84966A,,-17,2011-01-27 17:39:00,0.0,,United Kingdom
548889,84875A,,-17,2011-04-04 15:26:00,0.0,,United Kingdom
549029,84569B,,-17,2011-04-05 17:03:00,0.0,,United Kingdom
549143,84597C,,-17,2011-04-06 15:27:00,0.0,,United Kingdom
549371,84921,,-17,2011-04-08 11:27:00,0.0,,United Kingdom
549463,84919,,-17,2011-04-08 14:21:00,0.0,,United Kingdom
556013,21662,,-17,2011-06-08 11:46:00,0.0,,United Kingdom
558377,37423,,-17,2011-06-28 16:24:00,0.0,,United Kingdom
568404,22497,,-17,2011-09-27 10:36:00,0.0,,United Kingdom
572919,72802C,check,-17,2011-10-26 16:49:00,0.0,,United Kingdom
542362,20699,,-16,2011-01-27 12:49:00,0.0,,United Kingdom
549457,47344B,,-16,2011-04-08 14:19:00,0.0,,United Kingdom
549461,20731,,-16,2011-04-08 14:20:00,0.0,,United Kingdom
549462,84910A,,-16,2011-04-08 14:21:00,0.0,,United Kingdom
553401,22060,,-16,2011-05-16 17:10:00,0.0,,United Kingdom
554311,84743C,,-16,2011-05-23 15:28:00,0.0,,United Kingdom
555505,79030G,Water damaged,-16,2011-06-03 15:48:00,0.0,,United Kingdom
556286,16052,,-16,2011-06-10 09:22:00,0.0,,United Kingdom
561110,85087,,-16,2011-07-25 11:44:00,0.0,,United Kingdom
565389,47343A,,-16,2011-09-02 16:19:00,0.0,,United Kingdom
571010,22848,,-16,2011-10-13 12:13:00,0.0,,United Kingdom
575386,20977,,-16,2011-11-09 15:22:00,0.0,,United Kingdom
576410,71038,check,-16,2011-11-15 11:20:00,0.0,,United Kingdom
537016,21836,,-15,2010-12-03 15:41:00,0.0,,United Kingdom
537019,37474,,-15,2010-12-03 15:43:00,0.0,,United Kingdom
538046,85008,,-15,2010-12-09 13:12:00,0.0,,United Kingdom
541519,21429,,-15,2011-01-19 09:11:00,0.0,,United Kingdom
545236,22797,damages,-15,2011-03-01 10:32:00,0.0,,United Kingdom
547335,20934,,-15,2011-03-22 11:44:00,0.0,,United Kingdom
548098,21283,,-15,2011-03-29 12:17:00,0.0,,United Kingdom
549035,72051S,,-15,2011-04-05 17:09:00,0.0,,United Kingdom
556123,22272,Damaged,-15,2011-06-09 10:13:00,0.0,,United Kingdom
561805,23284,,-15,2011-07-29 14:42:00,0.0,,United Kingdom
567696,23091,,-15,2011-09-21 17:32:00,0.0,,United Kingdom
569335,84660A,damaged,-15,2011-10-03 13:57:00,0.0,,United Kingdom
569885,90164A,,-15,2011-10-06 15:17:00,0.0,,United Kingdom
572477,20665,adjustment,-15,2011-10-24 13:39:00,0.0,,United Kingdom
572691,22426,check,-15,2011-10-25 14:15:00,0.0,,United Kingdom
572898,22180,,-15,2011-10-26 14:50:00,0.0,,United Kingdom
575048,84665,water damaged,-15,2011-11-08 12:12:00,0.0,,United Kingdom
537015,37464,,-14,2010-12-03 15:41:00,0.0,,United Kingdom
540560,21589,,-14,2011-01-10 10:08:00,0.0,,United Kingdom
548888,84726,,-14,2011-04-04 15:25:00,0.0,,United Kingdom
549144,21416,,-14,2011-04-06 15:28:00,0.0,,United Kingdom
549344,21825,,-14,2011-04-08 11:08:00,0.0,,United Kingdom
557756,22567,,-14,2011-06-22 13:18:00,0.0,,United Kingdom
558318,85232A,,-14,2011-06-28 11:52:00,0.0,,United Kingdom
559423,71143,,-14,2011-07-08 12:06:00,0.0,,United Kingdom
560923,22777,,-14,2011-07-22 08:54:00,0.0,,United Kingdom
561498,21610,,-14,2011-07-27 14:10:00,0.0,,United Kingdom
567143,21179,damaged,-14,2011-09-16 15:02:00,0.0,,United Kingdom
567861,35597A,,-14,2011-09-22 14:01:00,0.0,,United Kingdom
569256,20774,damaged,-14,2011-10-03 11:15:00,0.0,,United Kingdom
569377,22784,,-14,2011-10-03 16:30:00,0.0,,United Kingdom
569884,90164B,,-14,2011-10-06 15:16:00,0.0,,United Kingdom
578527,21819,check,-14,2011-11-24 14:24:00,0.0,,United Kingdom
579755,84912B,damaged,-14,2011-11-30 14:54:00,0.0,,United Kingdom
538072,22423,faulty,-13,2010-12-09 14:10:00,0.0,,United Kingdom
540684,35271S,,-13,2011-01-10 17:01:00,0.0,,United Kingdom
542518,22184,,-13,2011-01-28 12:17:00,0.0,,United Kingdom
549350,84597B,,-13,2011-04-08 11:14:00,0.0,,United Kingdom
554314,85195,,-13,2011-05-23 15:29:00,0.0,,United Kingdom
554319,47574B,,-13,2011-05-23 15:31:00,0.0,,United Kingdom
554360,22524,,-13,2011-05-24 09:59:00,0.0,,United Kingdom
555822,35809A,,-13,2011-06-07 12:04:00,0.0,,United Kingdom
556015,37501,,-13,2011-06-08 11:50:00,0.0,,United Kingdom
558378,79161A,,-13,2011-06-28 16:27:00,0.0,,United Kingdom
565371,82483,crushed,-13,2011-09-02 15:04:00,0.0,,United Kingdom
565938,23066,,-13,2011-09-08 10:54:00,0.0,,United Kingdom
566764,23065,,-13,2011-09-14 17:49:00,0.0,,United Kingdom
537012,21535,,-12,2010-12-03 15:39:00,0.0,,United Kingdom
539995,85064,,-12,2011-01-04 10:12:00,0.0,,United Kingdom
547595,82483,,-12,2011-03-24 11:20:00,0.0,,United Kingdom
547618,21547,,-12,2011-03-24 11:28:00,0.0,,United Kingdom
547995,35823P,,-12,2011-03-29 10:20:00,0.0,,United Kingdom
549176,35603B,,-12,2011-04-06 17:31:00,0.0,,United Kingdom
549427,22797,damages,-12,2011-04-08 11:56:00,0.0,,United Kingdom
552214,84872A,,-12,2011-05-06 15:11:00,0.0,,United Kingdom
554145,84313C,,-12,2011-05-23 10:43:00,0.0,,United Kingdom
555824,21043,,-12,2011-06-07 12:06:00,0.0,,United Kingdom
556311,37471,sold as set on dotcom,-12,2011-06-10 10:45:00,0.0,,United Kingdom
556313,22923,sold as set on dotcom,-12,2011-06-10 10:46:00,0.0,,United Kingdom
561480,21858,,-12,2011-07-27 13:32:00,0.0,,United Kingdom
561505,84925D,,-12,2011-07-27 14:16:00,0.0,,United Kingdom
567058,22453,,-12,2011-09-16 11:40:00,0.0,,United Kingdom
567932,85213,,-12,2011-09-22 17:39:00,0.0,,United Kingdom
569883,90014A,check,-12,2011-10-06 15:16:00,0.0,,United Kingdom
578426,23131,,-12,2011-11-24 12:03:00,0.0,,United Kingdom
537451,84881,,-11,2010-12-07 09:27:00,0.0,,United Kingdom
542417,84966B,,-11,2011-01-27 17:38:00,0.0,,United Kingdom
543545,22627,,-11,2011-02-09 15:50:00,0.0,,United Kingdom
549340,20774,,-11,2011-04-08 11:02:00,0.0,,United Kingdom
549466,20816,,-11,2011-04-08 14:22:00,0.0,,United Kingdom
550970,82599,,-11,2011-04-21 17:02:00,0.0,,United Kingdom
551705,22655,damages/showroom etc,-11,2011-05-03 14:35:00,0.0,,United Kingdom
554024,20998,,-11,2011-05-20 13:21:00,0.0,,United Kingdom
554317,85198,,-11,2011-05-23 15:29:00,0.0,,United Kingdom
554907,40003,,-11,2011-05-27 11:45:00,0.0,,United Kingdom
561254,DCGS0067,ebay,-11,2011-07-26 11:52:00,0.0,,United Kingdom
561362,84415A,,-11,2011-07-26 15:41:00,0.0,,United Kingdom
561493,84761,,-11,2011-07-27 13:59:00,0.0,,United Kingdom
561555,37477B,,-11,2011-07-28 10:21:00,0.0,,United Kingdom
567931,84563B,damaged,-11,2011-09-22 17:38:00,0.0,,United Kingdom
536589,21777,,-10,2010-12-01 16:50:00,0.0,,United Kingdom
539996,21784,,-10,2011-01-04 10:12:00,0.0,,United Kingdom
542544,17165D,,-10,2011-01-28 14:43:00,0.0,,United Kingdom
543552,22847,,-10,2011-02-10 10:05:00,0.0,,United Kingdom
545565,47563B,,-10,2011-03-03 16:14:00,0.0,,United Kingdom
546551,84563A,,-10,2011-03-14 17:33:00,0.0,,United Kingdom
547345,22838,,-10,2011-03-22 11:55:00,0.0,,United Kingdom
547599,21361,,-10,2011-03-24 11:24:00,0.0,,United Kingdom
547996,84534B,,-10,2011-03-29 10:22:00,0.0,,United Kingdom
549146,85017A,,-10,2011-04-06 15:29:00,0.0,,United Kingdom
549168,21161,,-10,2011-04-06 17:24:00,0.0,,United Kingdom
549455,84858C,,-10,2011-04-08 14:18:00,0.0,,United Kingdom
551666,84750A,,-10,2011-05-03 12:35:00,0.0,,United Kingdom
551668,22444,,-10,2011-05-03 12:37:00,0.0,,United Kingdom
551671,20734,,-10,2011-05-03 12:38:00,0.0,,United Kingdom
555391,22501,,-10,2011-06-02 16:29:00,0.0,,United Kingdom
558308,84576,,-10,2011-06-28 11:02:00,0.0,,United Kingdom
560091,44236,,-10,2011-07-14 17:03:00,0.0,,United Kingdom
561253,DCGS0068,ebay,-10,2011-07-26 11:52:00,0.0,,United Kingdom
561496,17090D,,-10,2011-07-27 14:08:00,0.0,,United Kingdom
565055,21172,,-10,2011-08-31 17:11:00,0.0,,United Kingdom
569877,90210C,,-10,2011-10-06 15:09:00,0.0,,United Kingdom
573816,20898,check,-10,2011-11-01 11:32:00,0.0,,United Kingdom
575614,22121,check,-10,2011-11-10 12:48:00,0.0,,United Kingdom
575907,22268,check,-10,2011-11-11 15:52:00,0.0,,United Kingdom
577119,22778,check,-10,2011-11-17 18:08:00,0.0,,United Kingdom
577120,20752,check,-10,2011-11-17 18:09:00,0.0,,United Kingdom
579732,35648,check,-10,2011-11-30 14:24:00,0.0,,United Kingdom
581208,72801C,check,-10,2011-12-07 18:35:00,0.0,,United Kingdom
537687,84840,,-9,2010-12-08 10:26:00,0.0,,United Kingdom
540000,84499,,-9,2011-01-04 10:17:00,0.0,,United Kingdom
544063,22837,,-9,2011-02-15 13:37:00,0.0,,United Kingdom
545561,37379A,,-9,2011-03-03 16:12:00,0.0,,United Kingdom
545564,85092,,-9,2011-03-03 16:13:00,0.0,,United Kingdom
545566,37477D,,-9,2011-03-03 16:14:00,0.0,,United Kingdom
547505,22198,,-9,2011-03-23 13:36:00,0.0,,United Kingdom
547611,84631,,-9,2011-03-24 11:26:00,0.0,,United Kingdom
548395,22194,,-9,2011-03-30 17:20:00,0.0,,United Kingdom
548540,90035A,,-9,2011-03-31 17:51:00,0.0,,United Kingdom
548678,35015,,-9,2011-04-01 16:41:00,0.0,,United Kingdom
549156,17013D,,-9,2011-04-06 17:11:00,0.0,,United Kingdom
549157,21511,,-9,2011-04-06 17:13:00,0.0,,United Kingdom
550757,16202B,,-9,2011-04-20 12:08:00,0.0,,United Kingdom
550762,85030,,-9,2011-04-20 12:10:00,0.0,,United Kingdom
551323,21398,damages,-9,2011-04-27 15:31:00,0.0,,United Kingdom
551673,79192A,,-9,2011-05-03 12:39:00,0.0,,United Kingdom
551689,22625,,-9,2011-05-03 13:35:00,0.0,,United Kingdom
551690,21143,,-9,2011-05-03 13:35:00,0.0,,United Kingdom
553041,22521,,-9,2011-05-13 09:01:00,0.0,,United Kingdom
556963,35965,found some more on shelf,-9,2011-06-16 09:40:00,0.0,,United Kingdom
557025,22192,,-9,2011-06-16 13:09:00,0.0,,United Kingdom
562544,84920,,-9,2011-08-05 15:46:00,0.0,,United Kingdom
566765,22244,,-9,2011-09-14 17:50:00,0.0,,United Kingdom
567149,35607B,thrown away,-9,2011-09-16 15:29:00,0.0,,United Kingdom
568081,84663A,,-9,2011-09-23 14:36:00,0.0,,United Kingdom
568093,20773,,-9,2011-09-23 14:42:00,0.0,,United Kingdom
569376,85106,,-9,2011-10-03 16:29:00,0.0,,United Kingdom
578095,23397,damaged,-9,2011-11-22 17:25:00,0.0,,United Kingdom
578733,21643,damaged,-9,2011-11-25 11:32:00,0.0,,United Kingdom
580381,21758,,-9,2011-12-02 17:58:00,0.0,,United Kingdom
580561,22043,dotcom,-9,2011-12-05 10:25:00,0.0,,United Kingdom
540650,85124C,,-8,2011-01-10 14:59:00,0.0,,United Kingdom
548887,35824B,,-8,2011-04-04 15:24:00,0.0,,United Kingdom
549009,21474,,-8,2011-04-05 14:39:00,0.0,,United Kingdom
549011,62096B,,-8,2011-04-05 14:41:00,0.0,,United Kingdom
549167,84846A,,-8,2011-04-06 17:24:00,0.0,,United Kingdom
549470,46775D,,-8,2011-04-08 14:28:00,0.0,,United Kingdom
550758,85017A,,-8,2011-04-20 12:09:00,0.0,,United Kingdom
551695,22467,,-8,2011-05-03 13:37:00,0.0,,United Kingdom
552052,84917,,-8,2011-05-06 10:10:00,0.0,,United Kingdom
559379,79337,,-8,2011-07-08 10:42:00,0.0,,United Kingdom
559402,21635,,-8,2011-07-08 10:49:00,0.0,,United Kingdom
561251,DCGS0070,,-8,2011-07-26 11:51:00,0.0,,United Kingdom
561354,21792,,-8,2011-07-26 14:50:00,0.0,,United Kingdom
565935,23064,Crushed,-8,2011-09-08 10:46:00,0.0,,United Kingdom
567057,84725,,-8,2011-09-16 11:39:00,0.0,,United Kingdom
568087,85049D,,-8,2011-09-23 14:40:00,0.0,,United Kingdom
568407,84660A,,-8,2011-09-27 10:38:00,0.0,,United Kingdom
569881,90014C,,-8,2011-10-06 15:14:00,0.0,,United Kingdom
572536,21294,,-8,2011-10-24 16:08:00,0.0,,United Kingdom
575720,21817,check,-8,2011-11-10 18:09:00,0.0,,United Kingdom
576193,22827,,-8,2011-11-14 11:57:00,0.0,,United Kingdom
544086,21785,,-7,2011-02-15 16:49:00,0.0,,United Kingdom
547701,84559D,,-7,2011-03-24 16:42:00,0.0,,United Kingdom
547994,21228,,-7,2011-03-29 10:18:00,0.0,,United Kingdom
547999,20860,,-7,2011-03-29 10:24:00,0.0,,United Kingdom
548000,85224,,-7,2011-03-29 10:24:00,0.0,,United Kingdom
548365,79172D,,-7,2011-03-30 15:49:00,0.0,,United Kingdom
548615,16010,,-7,2011-04-01 11:47:00,0.0,,United Kingdom
549137,84459B,,-7,2011-04-06 15:24:00,0.0,,United Kingdom
549160,81953P,,-7,2011-04-06 17:15:00,0.0,,United Kingdom
549174,21160,,-7,2011-04-06 17:30:00,0.0,,United Kingdom
549268,84856S,,-7,2011-04-07 12:47:00,0.0,,United Kingdom
550759,21087,,-7,2011-04-20 12:09:00,0.0,,United Kingdom
551565,85135A,,-7,2011-05-03 11:10:00,0.0,,United Kingdom
553744,85141,,-7,2011-05-19 09:44:00,0.0,,United Kingdom
558032,22443,,-7,2011-06-24 12:14:00,0.0,,United Kingdom
558723,84865,damaged,-7,2011-07-01 14:28:00,0.0,,United Kingdom
559405,22863,,-7,2011-07-08 10:50:00,0.0,,United Kingdom
560583,17096,,-7,2011-07-19 15:31:00,0.0,,United Kingdom
561108,46775D,,-7,2011-07-25 11:43:00,0.0,,United Kingdom
561256,DCGS0003,ebay,-7,2011-07-26 11:53:00,0.0,,United Kingdom
561504,21361,,-7,2011-07-27 14:15:00,0.0,,United Kingdom
567719,20980,,-7,2011-09-22 10:32:00,0.0,,United Kingdom
567921,21089,damaged,-7,2011-09-22 17:24:00,0.0,,United Kingdom
568084,84927A,,-7,2011-09-23 14:38:00,0.0,,United Kingdom
575912,22943,check,-7,2011-11-11 16:20:00,0.0,,United Kingdom
536998,85067,,-6,2010-12-03 15:30:00,0.0,,United Kingdom
537001,21653,,-6,2010-12-03 15:33:00,0.0,,United Kingdom
537029,37476,,-6,2010-12-03 16:37:00,0.0,,United Kingdom
542582,DCGS0057,,-6,2011-01-28 15:01:00,0.0,,United Kingdom
542885,84465,,-6,2011-02-01 13:08:00,0.0,,United Kingdom
543271,21087,,-6,2011-02-04 17:26:00,0.0,,United Kingdom
543521,22769,,-6,2011-02-09 11:49:00,0.0,,United Kingdom
544579,21651,,-6,2011-02-21 14:05:00,0.0,,United Kingdom
547347,22470,,-6,2011-03-22 11:56:00,0.0,,United Kingdom
548369,84683,,-6,2011-03-30 16:00:00,0.0,,United Kingdom
548886,85118,,-6,2011-04-04 15:23:00,0.0,,United Kingdom
549032,20778,,-6,2011-04-05 17:06:00,0.0,,United Kingdom
549375,20863,,-6,2011-04-08 11:29:00,0.0,,United Kingdom
549456,47341A,,-6,2011-04-08 14:19:00,0.0,,United Kingdom
549458,62097B,,-6,2011-04-08 14:19:00,0.0,,United Kingdom
549464,20701,,-6,2011-04-08 14:21:00,0.0,,United Kingdom
549846,21100,Damaged,-6,2011-04-12 14:30:00,0.0,,United Kingdom
549950,37487B,Damaged,-6,2011-04-13 12:57:00,0.0,,United Kingdom
551568,21038,,-6,2011-05-03 11:12:00,0.0,,United Kingdom
551569,85226C,,-6,2011-05-03 11:13:00,0.0,,United Kingdom
551570,85189,,-6,2011-05-03 11:13:00,0.0,,United Kingdom
551571,47591A,,-6,2011-05-03 11:14:00,0.0,,United Kingdom
551572,37424,,-6,2011-05-03 11:15:00,0.0,,United Kingdom
551574,21692,,-6,2011-05-03 11:16:00,0.0,,United Kingdom
551575,21412,,-6,2011-05-03 11:16:00,0.0,,United Kingdom
551586,21120,,-6,2011-05-03 11:24:00,0.0,,United Kingdom
555838,22966,,-6,2011-06-07 12:37:00,0.0,,United Kingdom
556261,79051A,sold as set on dotcom,-6,2011-06-09 18:03:00,0.0,,United Kingdom
558476,84597B,damages,-6,2011-06-29 16:04:00,0.0,,United Kingdom
560830,81953B,,-6,2011-07-21 12:03:00,0.0,,United Kingdom
561918,85127,,-6,2011-08-01 12:05:00,0.0,,United Kingdom
562463,85152,,-6,2011-08-05 11:30:00,0.0,,United Kingdom
569347,85086A,,-6,2011-10-03 14:38:00,0.0,,United Kingdom
574520,21181,,-6,2011-11-04 13:44:00,0.0,,United Kingdom
575613,23118,check,-6,2011-11-10 12:47:00,0.0,,United Kingdom
576674,21823,damaged,-6,2011-11-16 12:00:00,0.0,,United Kingdom
537011,22139,,-5,2010-12-03 15:38:00,0.0,,United Kingdom
538906,21895,,-5,2010-12-15 10:31:00,0.0,,United Kingdom
540637,21275,,-5,2011-01-10 12:13:00,0.0,,United Kingdom
543266,82095,,-5,2011-02-04 17:24:00,0.0,,United Kingdom
543390,84880,,-5,2011-02-08 10:02:00,0.0,,United Kingdom
545401,21769,showroom,-5,2011-03-02 12:03:00,0.0,,United Kingdom
545562,20689,,-5,2011-03-03 16:12:00,0.0,,United Kingdom
546756,79067,,-5,2011-03-16 13:31:00,0.0,,United Kingdom
547596,84306,,-5,2011-03-24 11:20:00,0.0,,United Kingdom
548402,21040,,-5,2011-03-31 09:26:00,0.0,,United Kingdom
548676,72800F,,-5,2011-04-01 16:40:00,0.0,,United Kingdom
549001,84845D,,-5,2011-04-05 14:35:00,0.0,,United Kingdom
549005,16020C,,-5,2011-04-05 14:37:00,0.0,,United Kingdom
549033,16254,,-5,2011-04-05 17:08:00,0.0,,United Kingdom
549266,84593,,-5,2011-04-07 12:45:00,0.0,,United Kingdom
549267,46037A,,-5,2011-04-07 12:46:00,0.0,,United Kingdom
549326,21738,,-5,2011-04-08 10:45:00,0.0,,United Kingdom
549355,84899F,,-5,2011-04-08 11:21:00,0.0,,United Kingdom
549465,84415B,,-5,2011-04-08 14:22:00,0.0,,United Kingdom
550763,84666,,-5,2011-04-20 12:11:00,0.0,,United Kingdom
550943,21316,,-5,2011-04-21 15:51:00,0.0,,United Kingdom
551432,21923,,-5,2011-04-28 15:06:00,0.0,,United Kingdom
551434,20896,,-5,2011-04-28 15:07:00,0.0,,United Kingdom
551435,20825,,-5,2011-04-28 15:08:00,0.0,,United Kingdom
551573,22726,,-5,2011-05-03 11:15:00,0.0,,United Kingdom
551577,90100,,-5,2011-05-03 11:19:00,0.0,,United Kingdom
551578,90037D,,-5,2011-05-03 11:19:00,0.0,,United Kingdom
551579,85098B,,-5,2011-05-03 11:20:00,0.0,,United Kingdom
551580,85084,,-5,2011-05-03 11:20:00,0.0,,United Kingdom
551582,84857A,,-5,2011-05-03 11:21:00,0.0,,United Kingdom
551583,84482,,-5,2011-05-03 11:21:00,0.0,,United Kingdom
554321,16244B,,-5,2011-05-23 15:32:00,0.0,,United Kingdom
557777,44265,,-5,2011-06-22 15:11:00,0.0,,United Kingdom
557784,21421,damaged,-5,2011-06-22 15:49:00,0.0,,United Kingdom
557806,84706D,,-5,2011-06-23 10:32:00,0.0,,United Kingdom
561107,84763,,-5,2011-07-25 11:42:00,0.0,,United Kingdom
561252,DCGS0069,ebay,-5,2011-07-26 11:52:00,0.0,,United Kingdom
561527,20666,,-5,2011-07-27 17:40:00,0.0,,United Kingdom
566763,84708B,,-5,2011-09-14 17:48:00,0.0,,United Kingdom
568090,20793,,-5,2011-09-23 14:41:00,0.0,,United Kingdom
569131,22927,damaged,-5,2011-09-30 13:49:00,0.0,,United Kingdom
569378,72799F,,-5,2011-10-03 16:31:00,0.0,,United Kingdom
569879,90012B,check,-5,2011-10-06 15:13:00,0.0,,United Kingdom
572615,23595,re-adjustment,-5,2011-10-25 11:39:00,0.0,,United Kingdom
576580,22034,,-5,2011-11-15 14:15:00,0.0,,United Kingdom
579691,47503A,,-5,2011-11-30 14:05:00,0.0,,United Kingdom
538042,21763,,-4,2010-12-09 13:10:00,0.0,,United Kingdom
542396,22146,,-4,2011-01-27 15:12:00,0.0,,United Kingdom
543265,84872A,,-4,2011-02-04 17:23:00,0.0,,United Kingdom
544347,22114,,-4,2011-02-18 09:51:00,0.0,,United Kingdom
549147,20773,,-4,2011-04-06 15:30:00,0.0,,United Kingdom
549170,82545A,,-4,2011-04-06 17:25:00,0.0,,United Kingdom
550760,84750B,,-4,2011-04-20 12:09:00,0.0,,United Kingdom
551168,85068,,-4,2011-04-26 16:06:00,0.0,,United Kingdom
